0, 0, 12, 0, 60, 34.6410161514
0, 1, 112, 0, 60, 34.6410161514
0, 2, 212, 0, 60, 34.6410161514
0, 3, 312, 0, 60, 34.6410161514
0, 4, 12, 100, 60, 34.6410161514
0, 5, 112, 100, 60, 34.6410161514
0, 6, 212, 100, 60, 34.6410161514
0, 7, 312, 100, 60, 34.6410161514
0, 8, 12, 200, 60, 34.6410161514
0, 9, 112, 200, 60, 34.6410161514
0, 10, 212, 200, 60, 34.6410161514
1, 0, 20, 12, 60, 34.6410161514
1, 1, 120, 12, 60, 34.6410161514
1, 2, 220, 12, 60, 34.6410161514
1, 3, 320, 12, 60, 34.6410161514
1, 4, 20, 112, 60, 34.6410161514
1, 5, 120, 112, 60, 34.6410161514
1, 6, 220, 112, 60, 34.6410161514
1, 7, 320, 112, 60, 34.6410161514
1, 8, 20, 212, 60, 34.6410161514
1, 9, 120, 212, 60, 34.6410161514
1, 10, 220, 212, 60, 34.6410161514
2, 0, 20, 32, 60, 34.6410161514
2, 1, 120, 32, 60, 34.6410161514
2, 2, 220, 32, 60, 34.6410161514
2, 3, 320, 32, 60, 34.6410161514
2, 4, 20, 132, 60, 34.6410161514
2, 5, 120, 132, 60, 34.6410161514
2, 6, 220, 132, 60, 34.6410161514
2, 7, 320, 132, 60, 34.6410161514
2, 8, 20, 232, 60, 34.6410161514
2, 9, 120, 232, 60, 34.6410161514
2, 10, 220, 232, 60, 34.6410161514
3, 0, 20, 52, 60, 34.6410161514
3, 1, 120, 52, 60, 34.6410161514
3, 2, 220, 52, 60, 34.6410161514
3, 3, 320, 52, 60, 34.6410161514
3, 4, 20, 152, 60, 34.6410161514
3, 5, 120, 152, 60, 34.6410161514
3, 6, 220, 152, 60, 34.6410161514
3, 7, 320, 152, 60, 34.6410161514
3, 8, 20, 252, 60, 34.6410161514
3, 9, 120, 252, 60, 34.6410161514
3, 10, 220, 252, 60, 34.6410161514
4, 0, 20, 72, 60, 34.6410161514
4, 1, 120, 72, 60, 34.6410161514
4, 2, 220, 72, 60, 34.6410161514
4, 3, 320, 72, 60, 34.6410161514
4, 4, 20, 172, 60, 34.6410161514
4, 5, 120, 172, 60, 34.6410161514
4, 6, 220, 172, 60, 34.6410161514
