0, 0, 12, 0, 60, 71.5052155557
0, 1, 112, 0, 60, 71.5052155557
0, 2, 212, 0, 60, 71.5052155557
0, 3, 12, 100, 60, 71.5052155557
0, 4, 112, 100, 60, 71.5052155557
0, 5, 212, 100, 60, 71.5052155557
1, 0, 20, 12, 60, 71.5052155557
1, 1, 120, 12, 60, 71.5052155557
1, 2, 220, 12, 60, 71.5052155557
1, 3, 20, 112, 60, 71.5052155557
1, 4, 120, 112, 60, 71.5052155557
1, 5, 220, 112, 60, 71.5052155557
2, 0, 20, 32, 60, 71.5052155557
2, 1, 120, 32, 60, 71.5052155557
2, 2, 220, 32, 60, 71.5052155557
2, 3, 20, 132, 60, 71.5052155557
2, 4, 120, 132, 60, 71.5052155557
2, 5, 220, 132, 60, 71.5052155557
3, 0, 20, 52, 60, 71.5052155557
3, 1, 120, 52, 60, 71.5052155557
3, 2, 220, 52, 60, 71.5052155557
3, 3, 20, 152, 60, 71.5052155557
3, 4, 120, 152, 60, 71.5052155557
3, 5, 220, 152, 60, 71.5052155557
4, 0, 20, 72, 60, 71.5052155557
4, 1, 120, 72, 60, 71.5052155557
4, 2, 220, 72, 60, 71.5052155557
4, 3, 20, 172, 60, 71.5052155557
4, 4, 120, 172, 60, 71.5052155557
4, 5, 220, 172, 60, 71.5052155557
5, 0, 20, 92, 60, 71.5052155557
5, 1, 120, 92, 60, 71.5052155557
5, 2, 220, 92, 60, 71.5052155557
5, 3, 20, 192, 60, 71.5052155557
5, 4, 120, 192, 60, 71.5052155557
5, 5, 220, 192, 60, 71.5052155557
6, 0, 20, 112, 60, 71.5052155557
6, 1, 120, 112, 60, 71.5052155557
6, 2, 220, 112, 60, 71.5052155557
6, 3, 20, 212, 60, 71.5052155557
6, 4, 120, 212, 60, 71.5052155557
6, 5, 220, 212, 60, 71.5052155557
7, 0, 20, 132, 60, 71.5052155557
7, 1, 120, 132, 60, 71.5052155557
7, 2, 220, 132, 60, 71.5052155557
7, 3, 20, 232, 60, 71.5052155557
7, 4, 120, 232, 60, 71.5052155557
7, 5, 220, 232, 60, 71.5052155557
8, 0, 20, 152, 60, 71.5052155557
8, 1, 120, 152, 60, 71.5052155557
8, 2, 220, 152, 60, 71.5052155557
8, 3, 20, 252, 60, 71.5052155557
8, 4, 120, 252, 60, 71.5052155557
8, 5, 220, 252, 60, 71.5052155557
9, 0, 20, 172, 60, 71.5052155557
9, 1, 120, 172, 60, 71.5052155557
9, 2, 220, 172, 60, 71.5052155557
9, 3, 20, 272, 60, 71.5052155557
9, 4, 120, 272, 60, 71.5052155557
9, 5, 220, 272, 60, 71.5052155557
10, 0, 20, 192, 60, 71.5052155557
10, 1, 120, 192, 60, 71.5052155557
10, 2, 220, 192, 60, 71.5052155557
10, 3, 20, 292, 60, 71.5052155557
10, 4, 120, 292, 60, 71.5052155557
10, 5, 220, 292, 60, 71.5052155557
11, 0, 20, 212, 60, 71.5052155557
11, 1, 120, 212, 60, 71.5052155557
11, 2, 220, 212, 60, 71.5052155557
11, 3, 20, 312, 60, 71.5052155557
11, 4, 120, 312, 60, 71.5052155557
11, 5, 220, 312, 60, 71.5052155557
12, 0, 20, 232, 60, 71.5052155557
12, 1, 120, 232, 60, 71.5052155557
12, 2, 220, 232, 60, 71.5052155557
12, 3, 20, 332, 60, 71.5052155557
12, 4, 120, 332, 60, 71.5052155557
12, 5, 220, 332, 60, 71.5052155557
13, 0, 20, 252, 60, 71.5052155557
13, 1, 120, 252, 60, 71.5052155557
13, 2, 220, 252, 60, 71.5052155557
13, 3, 20, 352, 60, 71.5052155557
13, 4, 120, 352, 60, 71.5052155557
13, 5, 220, 352, 60, 71.5052155557
14, 0, 20, 272, 60, 71.5052155557
14, 1, 120, 272, 60, 71.5052155557
14, 2, 220, 272, 60, 71.5052155557
14, 3, 20, 372, 60, 71.5052155557
14, 4, 120, 372, 60, 71.5052155557
14, 5, 220, 372, 60, 71.5052155557
15, 0, 20, 292, 60, 71.5052155557
15, 1, 120, 292, 60, 71.5052155557
15, 2, 220, 292, 60, 71.5052155557
15, 3, 20, 392, 60, 71.5052155557
15, 4, 120, 392, 60, 71.5052155557
15, 5, 220, 392, 60, 71.5052155557
16, 0, 20, 312, 60, 71.5052155557
16, 1, 120, 312, 60, 71.5052155557
16, 2, 220, 312, 60, 71.5052155557
16, 3, 20, 412, 60, 71.5052155557
16, 4, 120, 412, 60, 71.5052155557
16, 5, 220, 412, 60, 71.5052155557
17, 0, 20, 332, 60, 71.5052155557
17, 1, 120, 332, 60, 71.5052155557
17, 2, 220, 332, 60, 71.5052155557
17, 3, 20, 432, 60, 71.5052155557
17, 4, 120, 432, 60, 71.5052155557
17, 5, 220, 432, 60, 71.5052155557
18, 0, 20, 352, 60, 71.5052155557
